
0,-2999.9990000001244,0.0,99.99999944673621,0.0,-0.0002604973034869015,0.0,0.9999999660705768
1,-2999.9960000013493,0.0,99.9999968184066,0.0,-0.0005184025969720263,0.0,0.9999998656293647
2,-2999.9910000060604,0.0,99.99999006726048,0.0,-0.0007737416540741203,0.0,0.9999997006618816
3,-2999.984000018156,0.0,99.9999771760883,0.0,-0.0010265399934195395,0.0,0.9999994731076821
4,-2999.9750000429954,0.0,99.9999561579211,0.0,-0.0012768228798271644,0.0,0.9999991848613345
5,-2999.9640000873314,0.0,99.99992505542703,0.0,-0.0015246153293998576,0.0,0.9999988377733733
6,-2999.951000159257,0.0,99.99988194078325,0.0,-0.001769942108564712,0.0,0.9999984336512394
7,-2999.9360002681487,0.0,99.99982491520404,0.0,-0.00201282773755846,0.0,0.9999979742601977
8,-2999.919000424613,0.0,99.99975210842328,0.0,-0.002253296494557796,0.0,0.9999974613242314
9,-2999.90000064043,0.0,99.9996616784635,0.0,-0.002491372416127529,0.0,0.9999968965269264
10,-2999.8790009285067,0.0,99.99955181121622,0.0,-0.002727079300158514,0.0,0.9999962815123318
11,-2999.8560013028255,0.0,99.99942072001288,0.0,-0.002960440708979505,0.0,0.9999956178858028
12,-2999.831001778396,0.0,99.99926664529842,0.0,-0.0031914799711514506,0.0,0.9999949072148286
13,-2999.8040023712088,0.0,99.99908785432062,0.0,-0.0034202201830854585,0.0,0.9999941510298443
14,-2999.7750030981874,0.0,99.99888264076084,0.0,-0.0036466842114714427,0.0,0.9999933508250252
15,-2999.7440039771495,0.0,99.99864932423391,0.0,-0.0038708946975173865,0.0,0.9999925080590558
16,-2999.711005026761,0.0,99.99838625013706,0.0,-0.004092874056515893,0.0,0.9999916241559014
17,-2999.6760062664935,0.0,99.99809178919494,0.0,-0.004312644481555592,0.0,0.9999907005055475
18,-2999.6390077165865,0.0,99.99776433718101,0.0,-0.004530227944874011,0.0,0.9999897384647342
19,-2999.600009398009,0.0,99.997402314484,0.0,-0.0047456462013719634,0.0,0.9999887393576646
20,-2999.5590113324197,0.0,99.9970041659224,0.0,-0.0049589207887416826,0.0,0.9999877044767156
21,-2999.516013542133,0.0,99.99656836023456,0.0,-0.005170073032132061,0.0,0.9999866350831107
22,-2999.4710160500813,0.0,99.99609338991287,0.0,-0.005379124044055569,0.0,0.9999855324076037
23,-2999.4240188797826,0.0,99.99557777079951,0.0,-0.005586094727667905,0.0,0.9999843976511301
24,-2999.375022055305,0.0,99.99502004183117,0.0,-0.005791005777984718,0.0,0.9999832319854565
25,-2999.32402560124,0.0,99.99441876463098,0.0,-0.0059938776853014734,0.0,0.9999820365538041
26,-2999.271029542663,0.0,99.99377252333312,0.0,-0.006194730735334859,0.0,0.9999808124714777
27,-2999.2160339051115,0.0,99.99307992414684,0.0,-0.006393585013128312,0.0,0.99997956082646
28,-2999.159038714552,0.0,99.99233959515217,0.0,-0.006590460403661399,0.0,0.9999782826800129
29,-2999.10004399735,0.0,99.9915501859795,0.0,-0.006785376594167781,0.0,0.999976979067256
30,-2999.0390497802487,0.0,99.99071036744567,0.0,-0.006978353077132873,0.0,0.9999756509977284
31,-2998.976056090337,0.0,99.98981883133658,0.0,-0.007169409151182222,0.0,0.9999742994559525
32,-2998.911062955025,0.0,99.98887429019229,0.0,-0.00735856392194416,0.0,0.9999729254019865
33,-2998.844070402023,0.0,99.98787547682487,0.0,-0.007545836306933587,0.0,0.9999715297719375
34,-2998.7750784593127,0.0,99.98682114427552,0.0,-0.0077312450339056035,0.0,0.9999701134785107
35,-2998.704087155128,0.0,99.98571006534023,0.0,-0.007914808645720646,0.0,0.9999686774114985
36,-2998.631096517932,0.0,99.98454103242736,0.0,-0.008096545500235993,0.0,0.999967222438297
37,-2998.556106576394,0.0,99.9833128571617,0.0,-0.008276473774087823,0.0,0.9999657494043818
38,-2998.47911735937,0.0,99.98202437031767,0.0,-0.008454611461462116,0.0,0.9999642591338131
39,-2998.400128895883,0.0,99.98067442131452,0.0,-0.008630976379644419,0.0,0.9999627524296762
40,-2998.319141215101,0.0,99.97926187823612,0.0,-0.008805586166478066,0.0,0.9999612300745788
41,-2998.236154346305,0.0,99.97778562797367,0.0,-0.008978458275843546,0.0,0.9999596928311605
42,-2998.1511683188905,0.0,99.9762445752325,0.0,-0.00914960999102345,0.0,0.9999581414424367
43,-2998.0641831623593,0.0,99.97463764201457,0.0,-0.009319058430752059,0.0,0.9999565766321877
44,-2997.9751989062884,0.0,99.97296376783797,0.0,-0.009486820543567587,0.0,0.9999549991054468
45,-2997.884215580317,0.0,99.97122190949504,0.0,-0.009652913109498536,0.0,0.9999534095489152
46,-2997.7912332141264,0.0,99.96941104081358,0.0,-0.009817352741733582,0.0,0.9999518086313682
47,-2997.6962518374303,0.0,99.96753015242098,0.0,-0.009980155888275081,0.0,0.9999501970040536
48,-2997.5992714799577,0.0,99.96557825151156,0.0,-0.010141338833576392,0.0,0.9999485753010815
49,-2997.5003076396483,0.0,99.96355472950715,0.0,-0.01030091688774824,0.0,0.9999469441481742
50,-2997.4003291895974,0.0,99.9614788763076,0.0,-0.010458907645908747,0.0,0.999945304129608
51,-2997.3003513971594,0.0,99.95937158717388,0.0,-0.010615326090947995,0.0,0.9999436558386592
52,-2997.200374265529,0.0,99.95723317510827,0.0,-0.010770187869178586,0.0,0.9999419998446223
53,-2997.1003977976757,0.0,99.95506394999748,0.0,-0.010923508471312984,0.0,0.999940336701484
54,-2997.0004219963503,0.0,99.95286421864355,0.0,-0.01107530323400678,0.0,0.9999386669482658
55,-2996.9004468640906,0.0,99.95063428479457,0.0,-0.011225587341386812,0.0,0.9999369911093603
56,-2996.800472403228,0.0,99.948374449175,0.0,-0.011374375826564262,0.0,0.9999353096948602
57,-2996.7004986158927,0.0,99.9460850095156,0.0,-0.01152168357313289,0.0,0.9999336232008805
58,-2996.6005255040195,0.0,99.94376626058323,0.0,-0.011667525316652523,0.0,0.9999319321098739
59,-2996.500553069352,0.0,99.9414184942104,0.0,-0.011811915646117964,0.0,0.9999302368909389
60,-2996.4005813134495,0.0,99.93904199932419,0.0,-0.011954869005413453,0.0,0.9999285380001229
61,-2996.300610237691,0.0,99.9366370619753,0.0,-0.012096399694752808,0.0,0.9999268358807182
62,-2996.2006398432814,0.0,99.93420396536665,0.0,-0.012236521872105388,0.0,0.9999251309635504
63,-2996.100670131253,0.0,99.93174298988153,0.0,-0.012375249554608024,0.0,0.9999234236672632
